time,asset,netValue
2011-11-16 00:00:00,1954662259.2876744,19.546622592876744
2011-11-17 00:00:00,1955323954.2876744,19.553239542876746
2011-11-18 00:00:00,1903897548.2876744,19.038975482876744
2011-11-21 00:00:00,1898504402.2876744,18.985044022876743
2011-11-22 00:00:00,1897370009.2876744,18.973700092876744
2011-11-23 00:00:00,1886516209.2876744,18.865162092876744
2011-11-24 00:00:00,1878987734.2876744,18.789877342876743
2011-11-25 00:00:00,1869415201.2876744,18.694152012876746
2011-11-28 00:00:00,1865089428.2876744,18.650894282876745
2011-11-29 00:00:00,1892895146.2876744,18.928951462876743
2011-11-30 00:00:00,1818158588.2876744,18.181585882876746
2011-12-01 00:00:00,1846571510.0958915,18.465715100958914
2011-12-02 00:00:00,1804810471.0958915,18.048104710958913
2011-12-05 00:00:00,1744605210.0958915,17.446052100958916
2011-12-06 00:00:00,1736648369.0958915,17.366483690958916
2011-12-07 00:00:00,1739089625.0958915,17.390896250958914
2011-12-08 00:00:00,1740891942.0958915,17.408919420958913
2011-12-09 00:00:00,1714238573.0958915,17.142385730958914
2011-12-12 00:00:00,1693097282.0958915,16.930972820958914
2011-12-13 00:00:00,1631632635.0958915,16.316326350958914
2011-12-14 00:00:00,1589907901.0958915,15.899079010958914
2011-12-15 00:00:00,1534783188.0958915,15.347831880958914
2011-12-16 00:00:00,1568087634.0958915,15.680876340958914
2011-12-19 00:00:00,1569481133.0958915,15.694811330958915
2011-12-20 00:00:00,1578177431.0958915,15.781774310958914
2011-12-21 00:00:00,1546781995.0958915,15.467819950958916
2011-12-22 00:00:00,1522462363.0958915,15.224623630958915
2011-12-23 00:00:00,1539871265.0958915,15.398712650958915
2011-12-26 00:00:00,1529499982.0958915,15.294999820958914
2011-12-27 00:00:00,1486449962.0958915,14.864499620958915
2011-12-28 00:00:00,1479716860.0958915,14.797168600958916
2011-12-29 00:00:00,1486163364.0,14.86163364
2011-12-30 00:00:00,1506587080.0,15.0658708
2012-01-04 00:00:00,1477311681.0,14.77311681
2012-01-05 00:00:00,1429793381.0,14.29793381
2012-01-06 00:00:00,1435645564.0,14.35645564
2012-01-09 00:00:00,1500852337.0,15.00852337
2012-01-10 00:00:00,1561779324.0,15.61779324
2012-01-11 00:00:00,1561341525.0,15.61341525
2012-01-12 00:00:00,1563212961.0,15.63212961
2012-01-13 00:00:00,1514687496.0,15.14687496
2012-01-16 00:00:00,1474429103.0,14.74429103
2012-01-17 00:00:00,1556343169.0,15.56343169
2012-01-18 00:00:00,1532816692.0,15.32816692
2012-01-19 00:00:00,1546363165.0,15.46363165
2012-01-20 00:00:00,1564256494.0,15.64256494
2012-01-30 00:00:00,1559779381.0,15.59779381
2012-01-31 00:00:00,1571484651.0,15.71484651
2012-02-01 00:00:00,1554062533.0,15.54062533
2012-02-02 00:00:00,1582902676.0,15.82902676
2012-02-03 00:00:00,1610160525.0,16.10160525
2012-02-06 00:00:00,1628689645.0,16.28689645
2012-02-07 00:00:00,1599701235.0,15.99701235
2012-02-08 00:00:00,1640940088.0,16.40940088
2012-02-09 00:00:00,1646737982.0,16.46737982
2012-02-10 00:00:00,1659482312.0,16.59482312
2012-02-13 00:00:00,1678107720.0,16.7810772
