                  »_Éî300 (399300),,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
      Ê±_ä,    ¿ªÅÌ,    _î¸ß,    _îµÍ,    ÊÕÅÌ,         _É_»Á¿,   MA.MA1   ,   MA.MA2   ,   MA.MA3   ,   MA.MA4   ,VOL-TDX.VVOL  ,VOL-TDX.      ,VOL-TDX.VOLUME,VOL-TDX.MAVOL1,VOL-TDX.MAVOL2, MACD.DIF   , MACD.DEA   , MACD.MACD  
 2005/10/11,906.63,919.8,904.04,919.72,7758294,912.82,917.06,939.07,917.46,           ,0,7758294,8941492,11283482,-6.17,-1.52,-9.3
 2005/10/12,920.45,926.09,917.38,923.48,12208851,916.78,914.97,937.6,918.75,           ,0,12208851,9613201,10650178,-5.69,-2.36,-6.67
 2005/10/13,923.43,926.01,916.28,916.5,10828903,916.88,914.29,935.67,919.87,           ,0,10828903,9391186,9921516,-5.81,-3.05,-5.52
 2005/10/14,916.34,917.89,902.81,904.83,10123940,914.37,913.16,933.45,920.93,           ,0,10123940,9615688,9779145,-6.77,-3.79,-5.95
 2005/10/17,903.27,903.27,892.36,897.62,10552505,912.43,911.08,930.86,922.01,           ,0,10552505,10294499,9950772,-8.01,-4.64,-6.75
 2005/10/18,897.37,903,895.62,902.37,11366316,908.96,910.89,927.79,923.12,           ,0,11366316,11016103,9978798,-8.52,-5.41,-6.21
 2005/10/19,902.04,907.88,897.04,898.74,11033047,904.01,910.39,924.22,924.05,           ,0,11033047,10780942,10197072,-9.11,-6.15,-5.91
 2005/10/20,898.89,900.13,889.57,899.91,12608724,900.69,908.79,920.73,924.99,           ,0,12608724,11136906,10264046,-9.37,-6.8,-5.16
 2005/10/21,899.65,907.79,897.99,904.41,11364588,900.61,907.49,917.58,925.73,           ,0,11364588,11385036,10500362,-9.12,-7.26,-3.71
 2005/10/24,905.13,908.45,900.23,906.65,9218982,902.42,907.42,914.35,926.56,           ,0,9218982,11118331,10706415,-8.63,-7.53,-2.19
 2005/10/25,905.97,905.97,893.61,894.27,11213401,900.8,904.88,910.97,926.86,           ,0,11213401,11087748,11051926,-9.14,-7.86,-2.57
 2005/10/26,892.62,892.62,873.9,875.82,12167122,896.21,900.11,907.54,926.56,           ,0,12167122,11314563,11047753,-10.91,-8.47,-4.88
 2005/10/27,873.47,879.67,869.72,875.85,11908588,891.4,896.05,905.17,926.3,           ,0,11908588,11174536,11155721,-12.16,-9.21,-5.92
 2005/10/28,875.86,880.21,859.69,867.73,11973375,884.06,892.34,902.75,925.96,           ,0,11973375,11296294,11340665,-13.66,-10.1,-7.12
 2005/10/31,866.62,878.41,866.15,876.28,10443651,877.99,890.2,900.64,925.71,           ,0,10443651,11541227,11329779,-13.99,-10.87,-6.23
 2005/11/01,875.96,875.96,862.69,872.86,10082745,873.71,887.25,899.07,925.2,           ,0,10082745,11315096,11201422,-14.37,-11.57,-5.58
 2005/11/02,873.39,884.94,873.39,882.48,13104972,875.04,885.63,898.01,924.74,           ,0,13104972,11502666,11408615,-13.73,-12,-3.45
 2005/11/03,882.19,885.68,872.11,874.58,12179182,874.79,883.09,895.94,924.25,           ,0,12179182,11556785,11365661,-13.7,-12.34,-2.72
 2005/11/04,873.35,878.36,869.68,878.36,9567310,876.91,880.49,893.99,923.49,           ,0,9567310,11075572,11185933,-13.22,-12.52,-1.41
 2005/11/07,877.62,877.62,870.08,877.28,7713259,877.11,877.55,892.49,922.66,           ,0,7713259,10529494,11035360,-12.78,-12.57,-0.42
 2005/11/08,876.43,881.9,870.96,881.52,10128761,878.84,876.28,890.58,921.8,           ,0,10128761,10538697,10926896,-11.96,-12.45,0.99
 2005/11/09,881.51,884.94,878.68,879.25,11774405,878.2,876.62,888.37,920.78,           ,0,11774405,10272583,10887625,-11.35,-12.23,1.75
 2005/11/10,878.63,878.63,862.09,862.97,10853770,875.88,875.33,885.69,919.26,           ,0,10853770,10007501,10782143,-12.05,-12.19,0.29
 2005/11/11,861.22,867.33,857.79,864.79,9219719,873.16,875.04,883.69,918.04,           ,0,9219719,9937983,10506777,-12.31,-12.22,-0.19
 2005/11/14,864.08,864.25,858.34,862.15,6271673,870.14,873.62,881.91,916.5,           ,0,6271673,9649666,10089580,-12.59,-12.29,-0.59
 2005/11/15,862.07,867.46,853.86,856.64,8252477,865.16,872,879.63,915.02,           ,0,8252477,9274409,9906553,-13.1,-12.45,-1.29
 2005/11/16,855.45,863.17,847.49,863.12,9066137,861.93,870.07,877.85,913.53,           ,0,9066137,8732755,9502669,-12.84,-12.53,-0.61
 2005/11/17,863.08,865.79,859,862.66,8811636,861.87,868.87,875.98,912.56,           ,0,8811636,8324328.5,9165915,-12.52,-12.53,0.02
 2005/11/18,862.58,886.58,862.4,882.24,17597802,865.36,869.26,874.88,911.88,           ,0,17597802,9999945,9968964,-10.57,-12.14,3.14
 2005/11/21,882.79,886.11,880.3,883.87,10259963,869.71,869.92,873.74,911.08,           ,0,10259963,10797603,10223634,-8.79,-11.47,5.36
 2005/11/22,883.93,883.93,869.53,869.62,10597235,872.3,868.73,872.5,910.19,           ,0,10597235,11266555,10270482,-8.43,-10.86,4.86
 2005/11/23,868.01,876.82,866.19,876.23,9916919,874.92,868.43,872.52,909.28,           ,0,9916919,11436711,10084733,-7.52,-10.19,5.34
 2005/11/24,875.83,885.74,874.88,881.49,14629007,878.69,870.28,872.81,908.47,           ,0,14629007,12600185,10462257,-6.31,-9.41,6.21
 2005/11/25,881.25,884.16,877.26,884.1,13003545,879.06,872.21,873.62,907.73,           ,0,13003545,11681334,10840639,-5.08,-8.55,6.94
 2005/11/28,883.24,886.74,877.64,880.17,9739734,878.32,874.01,873.82,907.11,           ,0,9739734,11577288,11187446,-4.37,-7.71,6.68
 2005/11/29,879.25,879.25,870.56,871.31,8414993,878.66,875.48,873.74,906.39,           ,0,8414993,11140840,11203697,-4.47,-7.06,5.18
 2005/11/30,870.45,873.93,866.98,873.83,8040737,878.18,876.55,873.31,905.49,           ,0,8040737,10765603,11101157,-4.3,-6.51,4.42
 2005/12/01,873.47,877.31,870.7,873.07,7069234,876.5,877.59,873.23,904.29,           ,0,7069234,9253649,10926917,-4.18,-6.04,3.74
 2005/12/02,872.93,875.83,866.37,869.94,8492020,873.66,876.36,872.81,902.99,           ,0,8492020,8351343.5,10016339,-4.28,-5.69,2.82
 2005/12/05,869.43,869.43,858.86,859.61,10286896,869.55,873.94,871.93,901.44,           ,0,10286896,8460776,10019032,-5.14,-5.58,0.88
 2005/12/06,858.11,867.19,855.72,866.08,10303513,868.51,873.58,871.16,900.27,           ,0,10303513,8838480,9989660,-5.24,-5.51,0.55
 2005/12/07,865.72,874,865.02,873.84,9842954,868.51,873.34,870.89,898.95,           ,0,9842954,9198923,9982263,-4.63,-5.34,1.4
 2005/12/08,874.13,877.97,870.12,874.06,10259173,868.71,872.6,871.44,897.6,           ,0,10259173,9836911,9545280,-4.09,-5.09,1.99
 2005/12/09,873.69,887.57,871.26,887.36,12719525,872.19,872.93,872.57,896.57,           ,0,12719525,10682412,9516878,-2.56,-4.58,4.05
 2005/12/12,887.06,890.69,884.26,888.52,10699279,877.97,873.76,873.89,895.55,           ,0,10699279,10764889,9612832,-1.24,-3.91,5.35
 2005/12/13,888,889.22,880.74,889.1,10547237,882.58,875.54,875.51,894.31,           ,0,10547237,10813634,9826057,-0.14,-3.16,6.04
 2005/12/14,888.6,899.01,884.37,898.15,13868375,887.44,877.97,877.26,893.11,           ,0,13868375,11618718,10408821,1.44,-2.24,7.36
 2005/12/15,898.38,904.01,895.17,896.43,16259781,891.91,880.31,878.95,891.89,           ,0,16259781,12818839,11327875,2.53,-1.28,7.63
 2005/12/16,895.83,902.75,894.1,902.56,11452106,894.95,883.57,879.97,890.81,           ,0,11452106,12565356,11623884,3.84,-0.26,8.2
 2005/12/19,902.05,904.47,898.79,902.91,9936326,897.83,887.9,880.92,889.67,           ,0,9936326,12412765,11588827,4.85,0.76,8.18
 2005/12/20,902.75,907.32,899.66,907.32,10294658,901.47,892.03,882.8,888.76,           ,0,10294658,12362249,11587941,5.94,1.8,8.28
 2005/12/21,907.05,910.93,902.11,903.14,10273975,902.47,894.96,884.15,888.07,           ,0,10273975,11643369,11631044,6.39,2.72,7.35
 2005/12/22,902.37,909.06,900.66,908.75,8947025,904.94,898.42,885.51,887.83,           ,0,8947025,10180818,11499829,7.12,3.6,7.05
 2005/12/23,908.96,915.89,908.51,915.89,11906998,907.6,901.28,887.1,887.83,           ,0,11906998,10271796,11418576,8.18,4.51,7.33
 2005/12/26,916.67,925.01,916.41,922.38,15342649,911.5,904.66,889.21,887.89,           ,0,15342649,11353061,11882913,9.43,5.5,7.87
 2005/12/27,922.44,922.44,916.01,919.36,12050358,913.9,907.69,891.61,888.14,           ,0,12050358,11704201,12033225,10.07,6.41,7.31
 2005/12/28,919.05,920.98,915.12,920.92,12131031,917.46,909.97,893.97,888.43,           ,0,12131031,12075612,11859491,10.58,7.25,6.66
 2005/12/29,921.14,932.03,921.14,932.03,17254958,922.12,913.53,896.92,888.7,           ,0,17254958,13737199,11959008,11.74,8.14,7.19
 2005/12/30,933.45,934,921.83,923.45,15600250,923.63,915.61,899.59,888.8,           ,0,15600250,14475849,12373823,11.83,8.88,5.9
 2006/01/04,926.56,941.43,926.41,941.43,21126900,927.44,919.47,903.68,889.37,           ,0,21126900,15632699,13492880,13.2,9.75,6.92
 2006/01/05,943.85,959.63,942.31,959.13,27311744,935.39,924.65,908.34,890.02,           ,0,27311744,18684976,15194589,15.54,10.9,9.27
 2006/01/06,961.91,975.63,956.04,970.03,30286368,945.21,931.34,913.15,890.8,           ,0,30286368,22316044,17195828,18.06,12.34,11.45
 2006/01/09,971.09,976.27,966.05,975.25,24329552,953.86,937.99,918.21,891.78,           ,0,24329552,23730962,18734080,20.25,13.92,12.66
 2006/01/10,975.28,978.28,964.43,978.15,22735302,964.8,944.21,922.74,893,           ,0,22735302,25157974,19816912,21.97,15.53,12.87
 2006/01/11,977.64,983.39,963.39,973.48,26524138,971.21,949.32,926.99,894.26,           ,0,26524138,26237420,20935060,22.69,16.96,11.45
 2006/01/12,972.39,984.08,968.54,983.72,21896680,976.13,955.76,931.72,895.62,           ,0,21896680,25154408,21919692,23.81,18.33,10.96
 2006/01/13,985.04,988.11,973.68,978.81,22281860,977.88,961.55,935.76,896.96,           ,0,22281860,23553506,22934776,24.02,19.47,9.11
 2006/01/16,977.89,977.89,960.88,961.44,20305216,975.12,964.49,939.01,897.98,           ,0,20305216,22748640,23239800,22.53,20.08,4.91
 2006/01/17,959.4,965.98,952.23,964.29,16037276,972.35,968.57,942.09,898.98,           ,0,16037276,21409034,23283504,21.34,20.33,2.01
 2006/01/18,964.16,984.67,963.08,983.62,20823518,974.38,972.79,946.13,900.26,           ,0,20823518,20268910,23253166,21.7,20.61,2.19
 2006/01/19,985.23,992.27,978.28,991.22,26455608,975.88,976,950.32,901.88,           ,0,26455608,21180696,23167552,22.34,20.95,2.78
 2006/01/20,991.57,994.5,987.06,993.34,26147062,978.78,978.33,954.83,903.84,           ,0,26147062,21953736,22753622,22.76,21.31,2.89
 2006/01/23,993.74,997.33,989.34,996.16,22546020,985.73,980.42,959.21,905.84,           ,0,22546020,22401896,22575268,23.05,21.66,2.78
 2006/01/24,997.79,1006.15,993.39,999.09,24197992,992.69,982.52,963.36,908.03,           ,0,24197992,24034040,22721536,23.25,21.98,2.54
 2006/01/25,998.83,1009.65,989.51,1009.6,21800758,997.88,986.13,967.73,910.25,           ,0,21800758,24229488,22249200,23.98,22.38,3.2
 2006/02/06,1013.42,1033.35,1012.81,1033.23,25038772,1006.28,991.08,973.42,912.93,           ,0,25038772,23946120,22563408,26.17,23.14,6.06
 2006/02/07,1034.68,1038.5,1019.94,1029.94,32954788,1013.6,996.19,978.87,915.38,           ,0,32954788,25307666,23630700,27.32,23.97,6.69
 2006/02/08,1028.44,1033.4,1022.94,1033.07,26986728,1020.99,1003.36,983.92,918.02,           ,0,26986728,26195808,24298852,28.16,24.81,6.69
 2006/02/09,1033.19,1033.19,1017.05,1019.6,23839600,1025.09,1008.89,988.73,920.38,           ,0,23839600,26124130,25079084,27.42,25.33,4.17
 2006/02/10,1019.42,1032.6,1018.48,1032.34,22024452,1029.64,1013.76,993.28,922.96,           ,0,22024452,26168868,25199178,27.55,25.77,3.54
 2006/02/13,1034.38,1034.64,1021.84,1031.61,22157298,1029.31,1017.8,996.9,925.46,           ,0,22157298,25592574,24769348,27.27,26.07,2.4
 2006/02/14,1032.65,1038.81,1030.46,1038.53,18556220,1031.03,1022.32,1000.32,928.12,           ,0,18556220,22712860,24010262,27.3,26.32,1.96
 2006/02/15,1040.33,1048.34,1038.74,1041.66,24784628,1032.75,1026.87,1003.65,931.1,           ,0,24784628,22272440,24234124,27.26,26.51,1.5
 2006/02/16,1041.67,1041.67,1019.21,1020.12,26159892,1032.85,1028.97,1005.74,933.69,           ,0,26159892,22736498,24430314,25.2,26.25,-2.09
 2006/02/17,1020.06,1028.57,1015.99,1020.37,21026876,1030.46,1030.05,1008.09,936.32,           ,0,21026876,22536982,24352926,23.32,25.66,-4.69
 2006/02/20,1020.74,1030.05,1020.02,1021.64,18818884,1028.46,1028.89,1009.98,939.07,           ,0,18818884,21869300,23730936,21.68,24.86,-6.37
 2006/02/21,1020.98,1038.94,1014.66,1038.82,23678040,1028.52,1029.78,1012.98,942,           ,0,23678040,22893664,22803262,21.52,24.19,-5.35
 2006/02/22,1039.65,1046.45,1036.38,1037.89,25380704,1027.77,1030.26,1016.81,944.92,           ,0,25380704,23012880,22642660,21.07,23.57,-4.99
 2006/02/23,1038.25,1041.59,1029.25,1041.37,19785036,1032.02,1032.44,1020.66,947.57,           ,0,19785036,21737908,22237204,20.76,23.01,-4.49
 2006/02/24,1041.97,1049.69,1041.97,1049.44,19676104,1037.83,1034.15,1023.95,950.33,           ,0,19676104,21467754,22002368,20.92,22.59,-3.33
 2006/02/27,1055.95,1057.22,1045.97,1047.84,22872100,1043.07,1035.77,1026.78,953.3,           ,0,22872100,22278396,22073848,20.69,22.21,-3.05
 2006/02/28,1046.71,1053.72,1033.66,1053.01,19353268,1045.91,1037.22,1029.77,956.25,           ,0,19353268,21413442,22153554,20.68,21.9,-2.45
 2006/03/01,1051.76,1057.69,1049.64,1056.62,19425730,1049.66,1038.71,1032.79,959.17,           ,0,19425730,20222448,21617664,20.72,21.67,-1.89
 2006/03/02,1055.86,1056.05,1034.68,1038.67,24877860,1049.12,1040.57,1034.77,961.75,           ,0,24877860,21241012,21489460,19.09,21.15,-4.13
 2006/03/03,1037.99,1043.42,1029.56,1041.68,21200540,1047.56,1042.7,1036.37,964.44,           ,0,21200540,21545900,21506826,17.83,20.49,-5.31
 2006/03/06,1041.66,1044.42,1036.11,1038.87,17870964,1045.77,1044.42,1036.65,967.23,           ,0,17870964,20545672,21412034,16.42,19.67,-6.51
 2006/03/07,1037.93,1037.98,1013.14,1014.97,19336516,1038.16,1042.04,1035.91,969.58,           ,0,19336516,20542322,20977882,13.22,18.38,-10.33
 2006/03/08,1012.58,1014.97,999.93,1009.27,17463056,1028.69,1039.17,1034.72,971.85,           ,0,17463056,20149788,20186118,10.11,16.73,-13.24
 2006/03/09,1006.97,1010.91,1002.2,1004.34,12735099,1021.83,1035.47,1033.95,974.09,           ,0,12735099,17721236,19481124,7.16,14.81,-15.31
 2006/03/10,1004.75,1011.76,1004.69,1008.9,11887983,1015.27,1031.42,1032.78,976.58,           ,0,11887983,15858724,18702312,5.13,12.88,-15.49
 2006/03/13,1008.8,1020.88,1008.51,1019.86,11765911,1011.47,1028.62,1032.19,979.14,           ,0,11765911,14637713,17591692,4.36,11.17,-13.63
 2006/03/14,1020.47,1021.65,1012.11,1018.27,11348030,1012.13,1025.15,1031.18,981.55,           ,0,11348030,13040016,16791168,3.58,9.66,-12.15
 2006/03/15,1018.15,1028.96,1017.08,1028.96,14842068,1016.07,1022.38,1030.55,984.13,           ,0,14842068,12515818,16332803,3.78,8.48,-9.4
 2006/03/16,1028.96,1029.81,1025.52,1027.62,14784339,1020.72,1021.27,1030.92,986.47,           ,0,14784339,12925666,15323451,3.79,7.54,-7.51
 2006/03/17,1027.64,1029.56,1021.08,1024.02,15001924,1023.75,1019.51,1031.1,988.73,           ,0,15001924,13548454,14703589,3.46,6.73,-6.53
 2006/03/20,1024.5,1037.91,1019.65,1037.66,15389912,1027.31,1019.39,1031.9,991.2,           ,0,15389912,14273255,14455484,4.25,6.23,-3.95
 2006/03/21,1037.95,1047.05,1036.23,1040.76,19077662,1031.8,1021.97,1032,993.58,           ,0,19077662,15819181,14429598,5.08,6,-1.85
 2006/03/22,1041.14,1047.94,1036.71,1047.67,18640576,1035.55,1025.81,1032.49,996.1,           ,0,18640576,16578883,14547350,6.21,6.04,0.34
 2006/03/23,1047.35,1049.32,1042.82,1048.54,20467884,1039.73,1030.23,1032.85,998.53,           ,0,20467884,17715592,15320629,7.1,6.25,1.69
 2006/03/24,1049.12,1051.76,1041.23,1042.6,20098236,1043.45,1033.6,1032.51,1000.86,           ,0,20098236,18734854,16141654,7.24,6.45,1.58
 2006/03/27,1042.63,1050.71,1037.08,1050.71,17134070,1046.06,1036.68,1032.65,1003.25,           ,0,17134070,19083686,16678470,7.92,6.74,2.35
 2006/03/28,1050.07,1056.52,1048.64,1055.98,22274000,1049.1,1040.45,1032.8,1005.8,           ,0,22274000,19722954,17771068,8.78,7.15,3.25
 2006/03/29,1058.74,1074.04,1057.68,1065.29,30526344,1052.62,1044.08,1033.23,1008.41,           ,0,30526344,22100106,19339494,10.09,7.74,4.71
 2006/03/30,1065.84,1067.99,1055.14,1055.63,22012494,1054.04,1046.89,1034.08,1010.74,           ,0,22012494,22409028,20062310,10.24,8.24,4
 2006/03/31,1053.85,1061.47,1050.22,1061.09,22276190,1057.74,1050.59,1035.05,1013.05,           ,0,22276190,22844620,20789736,10.67,8.73,3.89
 2006/04/03,1061.96,1079.37,1061.96,1079.32,27729760,1063.46,1054.76,1037.07,1015.72,           ,0,27729760,24963758,22023722,12.34,9.45,5.79
 2006/04/04,1080.86,1089.37,1076.2,1089.37,31148756,1070.14,1059.62,1040.79,1018.52,           ,0,31148756,26738708,23230832,14.31,10.42,7.78
 2006/04/05,1091.18,1100.56,1089.55,1099.97,32936914,1077.08,1064.85,1045.33,1021.32,           ,0,32936914,27220822,24660464,16.54,11.65,9.79
 2006/04/06,1102.54,1109.68,1097.32,1103.24,36167048,1086.6,1070.32,1050.27,1024.32,           ,0,36167048,30051734,26230382,18.36,12.99,10.74
 2006/04/07,1102.94,1105.1,1091.89,1103.15,32570860,1095.01,1076.38,1054.99,1027.01,           ,0,32570860,32110668,27477644,19.56,14.3,10.52
 2006/04/10,1104.32,1118.08,1100.69,1117.91,32067520,1102.73,1083.09,1059.89,1029.66,           ,0,32067520,32978220,28970988,21.46,15.74,11.46
 2006/04/11,1120.16,1126.09,1112.01,1123.31,35607520,1109.52,1089.83,1065.14,1032.21,           ,0,35607520,33869972,30304340,23.14,17.22,11.85
 2006/04/12,1123.78,1123.78,1116.15,1117.07,30333844,1112.94,1095.01,1069.55,1034.58,           ,0,30333844,33349358,30285090,23.69,18.51,10.36
 2006/04/13,1116.84,1122.39,1093.51,1093.93,33824144,1111.07,1098.84,1072.86,1036.51,           ,0,33824144,32880778,31466256,22.01,19.21,5.59
 2006/04/14,1091.69,1118.67,1091.67,1118.61,33527962,1114.17,1104.59,1077.59,1038.93,           ,0,33527962,33072198,32591432,22.4,19.85,5.11
 2006/04/17,1120.19,1129.15,1114.53,1124.41,35704548,1115.47,1109.1,1081.93,1041.27,           ,0,35704548,33799604,33388912,22.92,20.46,4.92
 2006/04/18,1127.51,1135.45,1119.27,1131.28,32317224,1117.06,1113.29,1086.45,1043.81,           ,0,32317224,33141544,33505758,23.62,21.09,5.05
 2006/04/19,1135.61,1140.41,1125.2,1138.24,34322896,1121.29,1117.11,1090.98,1046.76,           ,0,34322896,33939356,33644356,24.45,21.76,5.36
 2006/04/20,1139.64,1142.54,1127.09,1134.38,37885652,1129.38,1120.23,1095.27,1049.59,           ,0,37885652,34751656,33816216,24.51,22.31,4.39
 2006/04/21,1133.2,1152.89,1127.65,1149.16,40772912,1135.49,1124.83,1100.6,1052.35,           ,0,40772912,36200648,34636424,25.46,22.94,5.03
 2006/04/24,1156.91,1160.58,1135.75,1142.7,45936220,1139.15,1127.31,1105.2,1054.88,           ,0,45936220,38246980,36023292,25.4,23.43,3.93
 2006/04/25,1139.49,1149.54,1123.1,1141.93,38611124,1141.28,1129.17,1109.5,1057.35,           ,0,38611124,39505760,36323652,25,23.75,2.5
 2006/04/26,1142.9,1162.02,1142.07,1155.73,41824300,1144.78,1133.04,1114.02,1060.01,           ,0,41824300,41006040,37472700,25.5,24.1,2.81
 2006/04/27,1157.38,1159.9,1145.26,1155.27,31980452,1148.96,1139.17,1119,1062.62,           ,0,31980452,39825000,37288328,25.57,24.39,2.35
 2006/04/28,1143.59,1173.88,1133.19,1172.35,40801856,1153.6,1144.55,1124.57,1065.33,           ,0,40801856,39830792,38015720,26.69,24.85,3.68
 2006/05/08,1179.58,1218.86,1179.58,1218.44,44912820,1168.74,1153.95,1131.52,1068.42,           ,0,44912820,39626112,38936544,30.95,26.07,9.75
 2006/05/09,1226.31,1252.76,1222.68,1251.61,55993860,1190.68,1165.98,1139.63,1072.11,           ,0,55993860,43102656,41304208,36.57,28.17,16.8
 2006/05/10,1257.98,1273.68,1243.47,1265.93,55667044,1212.72,1178.75,1147.93,1075.99,           ,0,55667044,45871208,43438624,41.7,30.88,21.65
 2006/05/11,1267.22,1294.87,1254.35,1255.04,61133724,1232.67,1190.82,1155.52,1079.92,           ,0,61133724,51701860,45763432,44.38,33.58,21.61
 2006/05/12,1255.23,1296.38,1252.68,1296.26,54920332,1257.46,1205.53,1165.18,1084.31,           ,0,54920332,54525556,47178172,49.26,36.72,25.09
 2006/05/15,1312.14,1352.41,1301.8,1352.16,73534008,1284.2,1226.47,1176.89,1089.66,           ,0,73534008,60249792,49937952,56.98,40.77,32.43
